"","mos_ethnicity","complainant_ethnicity"
"24355","White","Hispanic"
"24356","White","White"
"24357","White","White"
"24358","Hispanic","Unknown"
"24359","Hispanic","Hispanic"
"24360","Hispanic",NA
"24361","Hispanic","Hispanic"
"24362","Hispanic","Hispanic"
"24363","Hispanic","Hispanic"
"24364","Hispanic","Hispanic"
"24365","Hispanic","Hispanic"
"24366","Hispanic","Hispanic"
"24367","Hispanic","Hispanic"
"24368","Hispanic","Hispanic"
"24369","Hispanic","Hispanic"
"24370","Hispanic","Hispanic"
"24371","Hispanic","Black"
"24372","Hispanic","Black"
"24373","Hispanic","Black"
"24374","Hispanic","Black"
"24375","Hispanic","Black"
"24376","Hispanic","Black"
"24377","Hispanic","Hispanic"
"24378","Hispanic","Hispanic"
"24379","Hispanic","Hispanic"
"24380","Hispanic","Hispanic"
"24381","Hispanic","Black"
"24382","White","Hispanic"
"24383","White",NA
"24384","White","Hispanic"
"24385","White","Hispanic"
"24386","White","Black"
"24387","White","Black"
"24388","White","Hispanic"
"24389","White","Other Race"
"24390","White","Other Race"
"24391","White","Other Race"
"24392","White","Black"
"24393","White","Hispanic"
"24394","White","Black"
"24395","White","Black"
"24396","White","Black"
"24397","White","Unknown"
"24398","White","Hispanic"
"24399","White","Hispanic"
"24400","White","Black"
"24401","White",NA
"24402","White",NA
"24403","White",NA
"24404","White",NA
"24405","White",NA
"24406","White",NA
"24407","White",NA
"24408","White",NA
"24409","White",NA
"24410","White",NA
"24411","White",NA
"24412","White",NA
"24413","White","Hispanic"
"24414","White","Hispanic"
"24415","White",NA
"24416","White","Black"
"24417","White","Black"
"24418","White",NA
"24419","White",NA
"24420","White",NA
"24421","White","Black"
"24422","Black","Black"
"24423","Black","Black"
"24424","Black","Black"
"24425","Black","White"
"24426","Black","Asian"
"24427","White","Black"
"24428","White","Black"
"24429","White","Black"
"24430","White","Black"
"24431","White","Black"
"24432","White",NA
"24433","White",NA
"24434","White","Black"
"24435","White","Black"
"24436","White",NA
"24437","White","Black"
"24438","White","Black"
"24439","White","Black"
"24440","White",NA
"24441","White","Black"
"24442","White","Hispanic"
"24443","White","Black"
"24444","White","Black"
"24445","White","Hispanic"
"24446","White","Hispanic"
"24447","White","Black"
"24448","White","Black"
"24449","White","Black"
"24450","White","Black"
"24451","White","Black"
"24452","White","Hispanic"
"24453","White","Black"
"24454","White","Black"
"24455","White","Hispanic"
"24456","Hispanic","White"
"24457","Hispanic","Black"
"24458","Hispanic","Black"
"24459","Hispanic","Black"
"24460","Hispanic","Black"
"24461","Hispanic","Black"
"24462","Hispanic","Black"
"24463","Hispanic","Black"
"24464","Asian","White"
"24465","Asian","White"
"24466","Asian","White"
"24467","Asian",NA
"24468","Asian","Black"
"24469","Asian","Black"
"24470","Asian","White"
"24471","Asian","White"
"24472","Asian","White"
"24473","Asian","Black"
"24474","White","White"
"24475","White","White"
"24476","White","White"
"24477","White","Hispanic"
"24478","White","Hispanic"
"24479","White","Hispanic"
"24480","Hispanic","Black"
"24481","Hispanic","Hispanic"
"24482","Hispanic","Hispanic"
"24483","Hispanic","Black"
"24484","White","Hispanic"
"24485","White","Hispanic"
"24486","Hispanic","Black"
"24487","Hispanic","Asian"
"24488","Hispanic","Hispanic"
"24489","Hispanic","Hispanic"
"24490","Hispanic","Hispanic"
"24491","Hispanic","Hispanic"
"24492","Hispanic","Hispanic"
"24493","Hispanic","Unknown"
"24494","Black","Hispanic"
"24495","Black","White"
"24496","Black","Black"
"24497","Black","Black"
"24498","Black","Black"
"24499","Black","Black"
"24500","Black","Black"
"24501","Black","White"
"24502","Black","White"
"24503","Black","White"
"24504","Black","White"
"24505","Black","Black"
"24506","Black",NA
"24507","Black",NA
"24508","Asian","Black"
"24509","Asian","Black"
"24510","White","Hispanic"
"24511","Hispanic","Black"
"24512","Hispanic","Black"
"24513","Hispanic","Black"
"24514","Hispanic",NA
"24515","Hispanic","Hispanic"
"24516","Asian","Hispanic"
"24517","Asian","Hispanic"
"24518","Asian","White"
"24519","Asian","White"
"24520","Asian","White"
"24521","Asian","White"
"24522","Asian","White"
"24523","Hispanic","Hispanic"
"24524","White","White"
"24525","White","White"
"24526","White","Black"
"24527","White","Black"
"24528","Hispanic","Black"
"24529","Hispanic","Black"
"24530","Hispanic","Black"
"24531","White","Hispanic"
"24532","Black","Black"
"24533","Black","Black"
"24534","Black","Black"
"24535","Hispanic","Black"
"24536","Hispanic","Black"
"24537","Hispanic","Black"
"24538","Hispanic","Hispanic"
"24539","Hispanic","Hispanic"
"24540","Hispanic",NA
"24541","Hispanic","Black"
"24542","Hispanic","Hispanic"
"24543","Hispanic","Black"
"24544","Hispanic","Black"
"24545","Hispanic","Black"
"24546","Hispanic","Black"
"24547","Hispanic","Black"
"24548","Hispanic","Black"
"24549","Hispanic","Black"
"24550","Hispanic","Black"
"24551","Hispanic","Black"
"24552","Hispanic","Black"
"24553","Hispanic","Hispanic"
"24554","Hispanic","Black"
"24555","Hispanic","Black"
"24556","Hispanic","Black"
"24557","Hispanic","Black"
"24558","White","Black"
"24559","White",NA
"24560","White","Black"
"24561","White","Hispanic"
"24562","White","Hispanic"
"24563","White",NA
"24564","White","Black"
"24565","White","Black"
"24566","White","Black"
"24567","White","Black"
"24568","White","Black"
"24569","White","Black"
"24570","White","Black"
"24571","Hispanic","Black"
"24572","Hispanic","Black"
"24573","Hispanic","Black"
"24574","Hispanic","Black"
"24575","Hispanic","Black"
"24576","Hispanic","Black"
"24577","Hispanic","Black"
"24578","Hispanic","Black"
"24579","Hispanic","White"
"24580","Hispanic","White"
"24581","Black","Other Race"
"24582","Black","Other Race"
"24583","Black","Refused"
"24584","Black","Hispanic"
"24585","Black","Black"
"24586","Black","Black"
"24587","Black","Black"
"24588","Hispanic","Black"
"24589","Hispanic","White"
"24590","Hispanic","White"
"24591","Hispanic","White"
"24592","Hispanic","White"
"24593","Hispanic","Hispanic"
"24594","Hispanic","Hispanic"
"24595","Asian","White"
"24596","White","Unknown"
"24597","White","Black"
"24598","White",NA
"24599","White","Black"
"24600","White","Black"
"24601","White","Black"
"24602","White","Hispanic"
"24603","White","Hispanic"
"24604","White","Black"
"24605","Hispanic","Hispanic"
"24606","Hispanic","Hispanic"
"24607","Hispanic","Hispanic"
"24608","Hispanic",NA
"24609","Hispanic","Black"
"24610","Hispanic","Black"
"24611","Hispanic","Black"
"24612","Hispanic","Black"
"24613","Hispanic",NA
"24614","Hispanic","Black"
"24615","Hispanic","Hispanic"
"24616","Hispanic","Hispanic"
"24617","Hispanic","Black"
"24618","Hispanic","Black"
"24619","Hispanic","Black"
"24620","Hispanic","Black"
"24621","Hispanic","Black"
"24622","Hispanic","Black"
"24623","Hispanic","Black"
"24624","Hispanic","Hispanic"
"24625","Hispanic","Black"
"24626","Hispanic","Black"
"24627","Hispanic","Black"
"24628","Hispanic","Black"
"24629","Hispanic","Black"
"24630","Black","Black"
"24631","Black","Black"
"24632","Black","Black"
"24633","Black","Black"
"24634","Black","White"
"24635","Black","Black"
"24636","Black","Black"
"24637","Black","Other Race"
"24638","Black","Black"
"24639","Black","Other Race"
"24640","Black","Black"
"24641","Black","Black"
"24642","Black","Black"
"24643","Hispanic","Hispanic"
"24644","Hispanic","Hispanic"
"24645","Hispanic","Hispanic"
"24646","Hispanic","Hispanic"
"24647","Hispanic","Hispanic"
"24648","Hispanic","Hispanic"
"24649","Hispanic","Hispanic"
"24650","Hispanic","Hispanic"
"24651","Hispanic",NA
"24652","Hispanic","Hispanic"
"24653","Hispanic","Hispanic"
"24654","Hispanic",NA
"24655","Hispanic","Hispanic"
"24656","Hispanic","Hispanic"
"24657","Hispanic","Hispanic"
"24658","Hispanic","Hispanic"
"24659","Hispanic","White"
"24660","Hispanic","Black"
"24661","White","White"
"24662","Black","White"
"24663","Black","White"
"24664","Black","Black"
"24665","Black","Black"
"24666","Black","Black"
"24667","Black","Black"
"24668","Black","Black"
"24669","Black","Black"
"24670","Black","Black"
"24671","Asian","Black"
"24672","Asian","Black"
"24673","Asian","Black"
"24674","Asian","Black"
"24675","Asian","Black"
"24676","Hispanic","Black"
"24677","Hispanic","Hispanic"
"24678","Hispanic","Hispanic"
"24679","Hispanic","Hispanic"
"24680","White","White"
"24681","White","White"
"24682","White","Hispanic"
"24683","White","Hispanic"
"24684","White","Hispanic"
"24685","Hispanic","Hispanic"
"24686","Hispanic","Hispanic"
"24687","Hispanic","Hispanic"
"24688","Hispanic",NA
"24689","Hispanic","Black"
"24690","Asian","Black"
"24691","Hispanic","White"
"24692","Hispanic","Black"
"24693","Hispanic","Black"
"24694","Hispanic","Black"
"24695","Hispanic","Black"
"24696","Hispanic","Black"
"24697","Hispanic","Black"
"24698","Hispanic","Black"
"24699","Hispanic",NA
"24700","Hispanic","Black"
"24701","Hispanic","Hispanic"
"24702","Hispanic","Black"
"24703","Hispanic","Black"
"24704","Hispanic","White"
"24705","Black","Black"
"24706","Black","Hispanic"
"24707","Black","Black"
"24708","Hispanic","Black"
"24709","Hispanic","Black"
"24710","Hispanic","Black"
"24711","Hispanic","Black"
"24712","Hispanic","Black"
"24713","Hispanic","Black"
"24714","Hispanic","Black"
"24715","Hispanic","Black"
"24716","Hispanic","Hispanic"
"24717","Hispanic","White"
"24718","Hispanic","Black"
"24719","Hispanic","Black"
"24720","Hispanic","Black"
"24721","Hispanic","Black"
"24722","Hispanic","Black"
"24723","Hispanic","Black"
"24724","Hispanic",NA
"24725","Hispanic","Hispanic"
"24726","Hispanic","Hispanic"
"24727","Hispanic","Black"
"24728","Hispanic","Hispanic"
"24729","Hispanic","Hispanic"
"24730","Hispanic","Hispanic"
"24731","White","Black"
"24732","White","Black"
"24733","White","Hispanic"
"24734","White",NA
"24735","White","Hispanic"
"24736","White","Hispanic"
"24737","White",NA
"24738","Hispanic","Hispanic"
"24739","Hispanic","Hispanic"
"24740","Hispanic","Hispanic"
"24741","Hispanic","Hispanic"
"24742","Hispanic","Hispanic"
"24743","Hispanic","Hispanic"
"24744","Hispanic","Hispanic"
"24745","Hispanic","Hispanic"
"24746","Hispanic","Hispanic"
"24747","Hispanic","Black"
"24748","Hispanic","Hispanic"
"24749","Hispanic",NA
"24750","Hispanic","Black"
"24751","Hispanic","Black"
"24752","Hispanic","Black"
"24753","Hispanic","Black"
"24754","Hispanic",NA
"24755","Hispanic","Black"
"24756","Hispanic",NA
"24757","Hispanic","Black"
"24758","Hispanic",NA
"24759","Hispanic","White"
"24760","Hispanic","White"
"24761","Hispanic","White"
"24762","Hispanic","White"
"24763","Hispanic","White"
"24764","Hispanic","White"
"24765","Black","Black"
"24766","Black","Black"
"24767","Black","Black"
"24768","Black","Hispanic"
"24769","White","White"
"24770","White","White"
"24771","Black","Black"
"24772","Black","Unknown"
"24773","Black","Unknown"
"24774","Black","White"
"24775","Black","Black"
"24776","Hispanic","Asian"
"24777","Hispanic","Asian"
"24778","Hispanic","White"
"24779","Hispanic","White"
"24780","Hispanic","White"
"24781","Hispanic","White"
"24782","Hispanic","White"
"24783","Hispanic","Asian"
"24784","Hispanic","Hispanic"
"24785","Hispanic","Hispanic"
"24786","Hispanic","Hispanic"
"24787","Hispanic","Hispanic"
"24788","Hispanic","Black"
"24789","Hispanic","Black"
"24790","Hispanic","Black"
"24791","Hispanic","Hispanic"
"24792","Hispanic","Hispanic"
"24793","Hispanic","Hispanic"
"24794","Hispanic","Black"
"24795","Hispanic","Black"
"24796","Black",NA
"24797","Black",NA
"24798","Black","Hispanic"
"24799","Black","Black"
"24800","Black","Black"
"24801","Black","Black"
"24802","Black","Black"
"24803","Black","Black"
"24804","Black","Black"
"24805","Black","Black"
"24806","Black","Hispanic"
"24807","White","Hispanic"
"24808","White","White"
"24809","White","Hispanic"
"24810","White","Hispanic"
"24811","White","Black"
"24812","White","Hispanic"
"24813","White","Black"
"24814","White","Black"
"24815","White",NA
"24816","White","Hispanic"
"24817","White","Hispanic"
"24818","White","Hispanic"
"24819","White","White"
"24820","Black","Hispanic"
"24821","Black","Hispanic"
"24822","Black","Hispanic"
"24823","Black","Hispanic"
"24824","Black","Hispanic"
"24825","Hispanic",NA
"24826","Hispanic","Black"
"24827","Hispanic","Black"
"24828","Hispanic","Black"
"24829","Hispanic","Black"
"24830","Hispanic","Black"
"24831","Hispanic","Black"
"24832","Hispanic","Black"
"24833","Hispanic","Black"
"24834","Hispanic","Black"
"24835","Hispanic","Black"
"24836","Hispanic","Black"
"24837","Hispanic","Black"
"24838","Hispanic","Hispanic"
"24839","Hispanic","Hispanic"
"24840","Hispanic","Hispanic"
"24841","Hispanic","Black"
"24842","Hispanic","Hispanic"
"24843","Hispanic","Hispanic"
"24844","Hispanic","Black"
"24845","Hispanic","Black"
"24846","Hispanic","Black"
"24847","Hispanic","Black"
"24848","Hispanic","Black"
"24849","Hispanic","Black"
"24850","Hispanic","Black"
"24851","Hispanic","Black"
"24852","Hispanic","Black"
"24853","White","Unknown"
"24854","White","Unknown"
"24855","White","Black"
"24856","White","Black"
"24857","White","Black"
"24858","White","Black"
"24859","White","Hispanic"
"24860","White","Black"
"24861","White","Black"
"24862","White","Black"
"24863","White","Black"
"24864","White","Black"
"24865","White","Black"
"24866","White","Black"
"24867","White","Black"
"24868","White","Black"
"24869","White","Hispanic"
"24870","White","Hispanic"
"24871","White","Hispanic"
"24872","White","Hispanic"
"24873","White","Hispanic"
"24874","White","Hispanic"
"24875","White","Hispanic"
"24876","White","Hispanic"
"24877","White","Hispanic"
"24878","White","White"
"24879","Hispanic","Refused"
"24880","Hispanic","White"
"24881","Hispanic","White"
"24882","Hispanic","White"
"24883","Hispanic",NA
"24884","Hispanic","Hispanic"
"24885","Hispanic","Hispanic"
"24886","Hispanic","Hispanic"
"24887","Hispanic","Black"
"24888","Hispanic","Black"
"24889","Hispanic","Black"
"24890","Hispanic","Black"
"24891","Hispanic","Hispanic"
"24892","Hispanic","Hispanic"
"24893","Hispanic","Hispanic"
"24894","Hispanic","Black"
"24895","White","Black"
"24896","White","Black"
"24897","White","Black"
"24898","White","Black"
"24899","Hispanic","Hispanic"
"24900","Hispanic","Unknown"
"24901","Hispanic","Hispanic"
"24902","Black","Hispanic"
"24903","Black","Hispanic"
"24904","Black","Hispanic"
"24905","Black",NA
"24906","Black",NA
"24907","Black",NA
"24908","Asian","Hispanic"
"24909","Asian","Black"
"24910","Asian","Hispanic"
"24911","Asian","Hispanic"
"24912","Asian","Hispanic"
"24913","Asian","Hispanic"
"24914","Hispanic","Hispanic"
"24915","Hispanic","Hispanic"
"24916","White","Other Race"
"24917","White","Other Race"
"24918","Hispanic","White"
"24919","Hispanic","Hispanic"
"24920","Hispanic","Hispanic"
"24921","Hispanic",NA
"24922","Hispanic","Hispanic"
"24923","Hispanic","Hispanic"
"24924","Asian","Hispanic"
"24925","Black","White"
"24926","White",NA
"24927","White",NA
"24928","White","Black"
"24929","White","Black"
"24930","White","Black"
"24931","White","Black"
"24932","White",NA
"24933","White","Black"
"24934","White","Black"
"24935","White","Black"
"24936","White","Black"
"24937","White","Black"
"24938","White","Black"
"24939","White","Black"
"24940","White","Black"
"24941","White","Black"
"24942","White","Black"
"24943","White","Black"
"24944","White","Black"
"24945","White","Black"
"24946","White",NA
"24947","White","Black"
"24948","White","Black"
"24949","White","Hispanic"
"24950","White","Black"
